carrier,delayed30,delay,destination
Delta,FALSE,-34,DTW
Delta,FALSE,-24,ATL
Republic,FALSE,3,BOS
Delta,FALSE,-34,DEN
Republic,FALSE,-14,ILM
Republic,FALSE,-27,IND
Republic,FALSE,-16,CMH
Republic,FALSE,-29,LIT
Republic,FALSE,-18,SDF
Republic,FALSE,-38,DCA
Delta,FALSE,-8,MCO
Republic,FALSE,-28,BOS
Republic,FALSE,-42,SDF
Republic,FALSE,-40,LIT
Republic,FALSE,-50,OMA
Republic,FALSE,-10,CMH
Delta,FALSE,-36,MSP
Delta,FALSE,-41,ATL
Delta,FALSE,-35,ORD
Delta,FALSE,-46,IAH
Republic,FALSE,-23,CLT
Republic,FALSE,-15,IND
Republic,FALSE,-45,CMH
Republic,FALSE,-29,PIT
Republic,FALSE,-37,IND
Republic,FALSE,-34,BOS
Delta,FALSE,-33,DFW
Republic,FALSE,-5,MCI
Republic,FALSE,-31,OKC
Republic,FALSE,-26,PIT
Republic,TRUE,85,RIC
Delta,FALSE,-28,PBI
Republic,FALSE,-32,BHM
Republic,FALSE,-8,XNA
Republic,FALSE,-47,OMA
Republic,FALSE,-32,DCA
Delta,FALSE,-11,TPA
Delta,FALSE,-11,MCO
Republic,FALSE,-30,CMH
Delta,FALSE,19,MIA
Delta,FALSE,-35,DTW
Republic,FALSE,11,TUL
Republic,FALSE,-36,CVG
Republic,FALSE,-38,MSN
Delta,FALSE,-42,ORD
Republic,FALSE,-23,BUF
Republic,FALSE,-23,DCA
Delta,FALSE,2,FLL
Delta,FALSE,4,ATL
Delta,TRUE,41,MSY
Republic,TRUE,45,BNA
Republic,FALSE,-23,MEM
Republic,FALSE,-23,BOS
Republic,FALSE,-21,BDL
Republic,FALSE,-33,DTW
Republic,FALSE,-38,ILM
Delta,FALSE,-28,SYR
Republic,FALSE,-22,GSO
Republic,FALSE,-15,PWM
Republic,FALSE,-13,ROC
Delta,FALSE,-31,ATL
Republic,FALSE,-22,CLE
Delta,TRUE,88,BOS
Republic,FALSE,4,PIT
Delta,FALSE,-6,BOS
Republic,FALSE,-1,RIC
Republic,FALSE,25,RDU
Republic,FALSE,-21,CLT
Delta,FALSE,-20,DTW
Republic,FALSE,-22,DCA
Delta,FALSE,-23,ORD
Delta,FALSE,-7,ATL
Delta,FALSE,-23,MSP
Delta,FALSE,6,BOS
Delta,FALSE,-32,DFW
Republic,FALSE,-31,PIT
Republic,FALSE,-29,CMH
Republic,FALSE,-21,RDU
Republic,FALSE,-13,CMH
Delta,FALSE,-7,MIA
Republic,FALSE,-28,MSP
Delta,FALSE,-11,ATL
Delta,FALSE,-48,IAH
Republic,FALSE,-14,BOS
Delta,FALSE,-15,FLL
Delta,FALSE,-28,RSW
Delta,FALSE,-12,TPA
Republic,FALSE,-28,DTW
Delta,FALSE,-20,PBI
Delta,FALSE,-22,DEN
Delta,FALSE,-20,ORD
Delta,FALSE,-9,MCO
Republic,FALSE,-20,DCA
Republic,FALSE,-30,CVG
Republic,FALSE,-21,CHO
Republic,FALSE,-34,BOS
Delta,FALSE,-14,ATL
Delta,FALSE,-22,MSP
Republic,FALSE,-20,BUF
Republic,FALSE,-29,RDU
Republic,FALSE,-29,HHH
Republic,FALSE,-7,RIC
Delta,FALSE,-20,ORD
Republic,FALSE,-31,IAH
Republic,FALSE,-29,CMH
Republic,FALSE,-22,GSO
Republic,FALSE,-37,PIT
Republic,FALSE,-33,SDF
Republic,FALSE,-15,ILM
Republic,FALSE,-22,GRR
Republic,FALSE,-15,CMH
Delta,FALSE,-7,BOS
Republic,FALSE,-6,BUF
Republic,FALSE,-14,BTV
Republic,FALSE,-21,ACK
Delta,FALSE,-31,DFW
Republic,FALSE,-28,DCA
Republic,FALSE,1,CLE
Delta,FALSE,-18,ATL
Republic,FALSE,-37,SDF
Republic,FALSE,-32,PVD
Republic,FALSE,-43,STL
Republic,FALSE,-18,BDL
Republic,FALSE,-32,IND
Republic,FALSE,-20,BOS
Republic,FALSE,-28,MVY
Delta,FALSE,-40,DTW
Republic,FALSE,-51,OMA
Republic,FALSE,-43,BNA
Delta,FALSE,-20,SRQ
Republic,FALSE,-29,DCA
Republic,FALSE,-17,GSP
Delta,FALSE,-25,ATL
Republic,FALSE,-37,IND
Delta,FALSE,-31,MSY
Republic,FALSE,-27,BOS
Republic,FALSE,-16,ROA
Delta,FALSE,-29,MIA
Republic,FALSE,-23,XNA
Republic,FALSE,-7,AVL
Republic,FALSE,-26,PIT
Delta,FALSE,-21,FLL
Delta,FALSE,-24,ATL
Delta,FALSE,-17,PBI
Delta,FALSE,-13,MCO
Delta,FALSE,-21,TPA
Delta,FALSE,-13,ORD
Republic,FALSE,-10,DTW
Republic,FALSE,-14,SYR
Republic,FALSE,-18,BUF
Republic,FALSE,-17,CMH
Delta,FALSE,-23,MSP
Delta,FALSE,-31,IAH
Republic,FALSE,-12,MEM
Republic,FALSE,-8,BOS
Republic,FALSE,-23,DCA
Republic,FALSE,0,DAY
Republic,FALSE,10,PIT
Republic,FALSE,-17,PWM
Republic,FALSE,-23,BNA
Delta,FALSE,-29,ATL
Delta,FALSE,-17,DFW
Republic,FALSE,-10,ORF
Republic,FALSE,-27,BOS
Delta,FALSE,-7,ORD
Delta,FALSE,-15,DTW
Republic,TRUE,64,MSP
Republic,FALSE,-27,SDF
Republic,FALSE,-36,CLE
Republic,FALSE,-18,CLT
Republic,FALSE,-32,CVG
Delta,FALSE,-25,ATL
Republic,FALSE,-21,CMH
Republic,FALSE,-14,IAH
Republic,FALSE,-6,JAX
Republic,FALSE,-24,DCA
Republic,FALSE,-10,DCA
Republic,FALSE,-21,CAE
Republic,FALSE,-14,BOS
Republic,FALSE,-17,CMH
Republic,FALSE,-36,PIT
Republic,FALSE,-40,IND
Delta,FALSE,-31,ATL
Republic,FALSE,-13,STL
Delta,FALSE,-9,TPA
Delta,FALSE,-24,MCO
Republic,FALSE,-30,MVY
Republic,FALSE,-7,BUF
Delta,FALSE,10,PBI
Delta,FALSE,-2,DFW
Republic,FALSE,-11,BOS
Delta,FALSE,-6,DTW
Republic,FALSE,-22,GSO
Republic,FALSE,-11,SYR
Republic,FALSE,-21,STL
Delta,FALSE,-13,RSW
Republic,FALSE,6,DCA
Delta,FALSE,29,MIA
Delta,FALSE,-3,IAH
Delta,TRUE,32,FLL
Delta,FALSE,-13,ATL
Republic,FALSE,-20,RIC
Republic,FALSE,-21,DTW
Republic,FALSE,-21,TYS
Republic,FALSE,-20,CHO
Republic,FALSE,-24,BOS
Republic,FALSE,-17,ACK
Delta,FALSE,23,MSP
Republic,FALSE,4,BNA
Republic,FALSE,5,PIT
Republic,FALSE,-14,GSP
Republic,FALSE,-22,IND
Delta,FALSE,-10,ORD
Republic,FALSE,10,PIT
Republic,FALSE,-7,BOS
Delta,TRUE,44,CHS
Delta,FALSE,-7,DTW
Republic,FALSE,-7,DCA
Republic,FALSE,6,ILM
Delta,FALSE,-1,ATL
Republic,FALSE,5,RIC
Delta,FALSE,-42,DEN
Republic,FALSE,-7,IND
Republic,FALSE,2,SDF
Republic,FALSE,3,CMH
Republic,FALSE,0,LIT
Delta,FALSE,-10,MCO
Republic,FALSE,-9,CMH
Republic,FALSE,-8,DCA
Republic,FALSE,-24,SDF
Republic,FALSE,-24,LIT
Republic,FALSE,-6,IND
Republic,FALSE,-24,OMA
Delta,FALSE,-20,ORD
Delta,FALSE,-9,ATL
Delta,FALSE,-2,MSP
Delta,FALSE,-6,IAH
Republic,FALSE,-17,MCI
Republic,FALSE,-16,CLT
Republic,FALSE,1,CMH
Republic,FALSE,-24,IND
Delta,FALSE,-16,DFW
Republic,FALSE,-14,BOS
Republic,FALSE,-14,OKC
Republic,FALSE,-11,PIT
Republic,TRUE,51,BOS
Delta,FALSE,-12,PBI
Republic,FALSE,13,PIT
Republic,FALSE,-18,TUL
Republic,FALSE,-16,BHM
Delta,FALSE,-17,TPA
Republic,FALSE,-17,DCA
Republic,FALSE,-21,BNA
Republic,FALSE,10,XNA
Republic,FALSE,-13,OMA
Delta,FALSE,1,MSY
Delta,TRUE,31,MCO
Republic,FALSE,-5,CMH
Republic,FALSE,16,ORF
Republic,FALSE,-31,MSN
Delta,FALSE,5,DTW
Delta,FALSE,22,MIA
Delta,TRUE,36,FLL
Republic,FALSE,-4,CVG
Republic,FALSE,14,BUF
Delta,FALSE,-20,ORD
Delta,FALSE,2,ATL
Republic,FALSE,4,DCA
Delta,TRUE,55,BOS
Republic,FALSE,-12,MEM
Republic,FALSE,6,BDL
Republic,FALSE,1,BOS
Republic,FALSE,-11,DTW
Delta,FALSE,-6,SYR
Republic,FALSE,2,GSO
Republic,FALSE,-18,PIT
Republic,FALSE,-10,ROC
Delta,FALSE,-2,ATL
Republic,FALSE,-11,CLE
Republic,FALSE,12,PWM
Republic,FALSE,-23,RDU
Republic,FALSE,-18,RIC
Republic,FALSE,29,ILM
Delta,TRUE,57,BOS
Delta,FALSE,-12,BOS
Republic,FALSE,-37,CLT
Delta,FALSE,-13,ATL
Delta,FALSE,-20,DTW
Republic,FALSE,-9,DCA
Delta,FALSE,-7,ORD
Delta,FALSE,-19,MSP
Delta,FALSE,-32,DFW
Republic,FALSE,-30,CMH
Republic,FALSE,-24,PIT
Republic,FALSE,-26,CMH
Republic,FALSE,-24,RDU
Republic,FALSE,-33,MSP
Republic,FALSE,-7,BOS
Delta,FALSE,-43,IAH
Delta,FALSE,-7,ATL
Delta,FALSE,-15,MIA
Delta,FALSE,-17,TPA
Delta,FALSE,-19,PBI
Republic,FALSE,-29,DTW
Delta,FALSE,-6,FLL
Delta,FALSE,-18,RSW
Delta,FALSE,-26,DEN
Delta,FALSE,-23,ORD
Delta,FALSE,-1,MCO
Republic,FALSE,-10,DCA
Republic,FALSE,-22,CHO
Delta,FALSE,-14,ATL
Delta,FALSE,-29,MSP
Republic,FALSE,-17,BOS
Republic,FALSE,-30,BUF
Republic,FALSE,-22,RDU
Republic,FALSE,-29,HHH
Republic,FALSE,0,CVG
Republic,FALSE,-23,RIC
Republic,FALSE,-17,IAH
Delta,FALSE,-23,ORD
Republic,FALSE,-35,CMH
Republic,FALSE,-26,GSO
Republic,FALSE,-12,ILM
Republic,FALSE,-40,SDF
Republic,FALSE,-26,BUF
Republic,FALSE,-18,GRR
Republic,FALSE,-28,PIT
Republic,FALSE,-11,CMH
Delta,FALSE,-3,BOS
Republic,FALSE,-25,BTV
Republic,FALSE,-24,ACK
Republic,FALSE,-29,DCA
Delta,FALSE,-31,DFW
Republic,FALSE,-17,CLE
Delta,FALSE,-18,ATL
Republic,FALSE,-37,SDF
Republic,FALSE,-31,PVD
Republic,FALSE,-26,BDL
Republic,FALSE,-26,IND
Republic,FALSE,-14,BOS
Republic,FALSE,-30,MVY
Delta,FALSE,-34,DTW
Republic,FALSE,-54,OMA
Delta,FALSE,-23,SRQ
Republic,FALSE,-13,GSP
Republic,FALSE,-37,BNA
Delta,FALSE,-22,ATL
Delta,FALSE,-5,MSY
Republic,FALSE,-40,IND
Republic,FALSE,-21,DCA
Republic,FALSE,16,STL
Republic,FALSE,-20,BOS
Republic,FALSE,-17,AVL
Republic,FALSE,-26,ROA
Republic,FALSE,-40,XNA
Delta,FALSE,-34,FLL
Republic,FALSE,-31,PIT
Delta,FALSE,-4,MIA
Delta,FALSE,-13,MCO
Republic,FALSE,-35,MSP
Delta,FALSE,-34,TPA
Delta,FALSE,-17,PBI
Republic,FALSE,-20,DTW
Delta,FALSE,-24,ATL
Republic,FALSE,-23,SYR
Delta,FALSE,-5,ORD
Republic,FALSE,-21,BUF
Republic,FALSE,-23,CMH
Delta,FALSE,-26,MSP
Republic,FALSE,-12,BOS
Delta,FALSE,-38,IAH
Republic,FALSE,1,MEM
Republic,FALSE,-29,DCA
Republic,FALSE,-13,DAY
Republic,FALSE,-15,PIT
Republic,FALSE,-16,PWM
Republic,FALSE,-25,BNA
Delta,FALSE,-29,DFW
Delta,FALSE,-15,ATL
Republic,FALSE,-19,ORF
Delta,FALSE,-21,ORD
Republic,FALSE,-26,BOS
Delta,FALSE,-21,DTW
Republic,FALSE,-21,SDF
Republic,FALSE,-36,CLE
Republic,FALSE,-36,CMH
Republic,FALSE,-29,CVG
Delta,FALSE,-24,ATL
Republic,FALSE,-21,JAX
Republic,FALSE,-17,IAH
Republic,FALSE,-29,DCA
Republic,FALSE,-20,DCA
Republic,FALSE,-15,BOS
Republic,FALSE,-31,CAE
Republic,FALSE,-28,CMH
Republic,FALSE,-31,PIT
Republic,FALSE,27,CLT
Republic,FALSE,-51,IND
Republic,FALSE,-29,STL
Delta,FALSE,-23,ATL
Delta,FALSE,14,TPA
Delta,FALSE,11,PBI
Republic,FALSE,-14,BUF
Delta,FALSE,-20,DFW
Republic,FALSE,-7,MVY
Delta,FALSE,-21,DTW
Republic,FALSE,-27,SYR
Republic,FALSE,-23,GSO
Republic,FALSE,-4,BOS
Republic,FALSE,-26,STL
Delta,TRUE,31,MIA
Republic,FALSE,-32,DCA
Delta,TRUE,32,MCO
Delta,FALSE,-37,ATL
Delta,FALSE,18,FLL
Delta,FALSE,-14,IAH
Republic,FALSE,-26,RIC
Republic,FALSE,-37,DTW
Republic,FALSE,-29,TYS
Republic,FALSE,-37,CHO
Republic,FALSE,-27,ACK
Republic,FALSE,-33,BOS
Republic,FALSE,-24,BNA
Republic,FALSE,-1,PIT
Republic,FALSE,-43,IND
Delta,TRUE,35,MSP
Republic,FALSE,-36,GSP
Delta,FALSE,1,ORD
Republic,FALSE,-27,PIT
Delta,FALSE,-9,CHS
Delta,TRUE,143,RSW
Republic,FALSE,10,DCA
Republic,FALSE,-35,BOS
Delta,FALSE,-21,ATL
Delta,FALSE,-33,DTW
Republic,FALSE,-28,ILM
Republic,FALSE,-31,RIC
Republic,FALSE,-28,IND
Republic,FALSE,-34,SDF
Republic,FALSE,-29,CMH
Republic,FALSE,-16,DCA
Republic,FALSE,-30,CMH
Delta,FALSE,-33,MCO
Republic,FALSE,-24,BOS
Republic,FALSE,-39,LIT
Republic,FALSE,30,LIT
Republic,FALSE,-37,SDF
Republic,FALSE,-34,OMA
Republic,FALSE,-14,MCI
Delta,FALSE,-42,ORD
Delta,FALSE,0,ATL
Delta,FALSE,-28,MSP
Republic,FALSE,-32,CLT
Delta,FALSE,-36,DFW
Republic,FALSE,-42,IND
Republic,FALSE,-28,PIT
Republic,FALSE,-24,BOS
Republic,FALSE,-23,OKC
Delta,FALSE,-12,PBI
Republic,FALSE,-32,CMH
Republic,FALSE,-30,PIT
Republic,FALSE,-48,TUL
Republic,FALSE,-37,BHM
Republic,FALSE,-40,XNA
Delta,FALSE,-33,MCO
Republic,FALSE,-37,DCA
Republic,FALSE,-36,BNA
Republic,FALSE,-38,OMA
Delta,FALSE,-38,MSY
Republic,FALSE,-33,CMH
Delta,FALSE,-5,TPA
Delta,FALSE,-32,DTW
Republic,FALSE,-52,MSN
Delta,FALSE,0,MIA
Delta,FALSE,-18,FLL
Republic,FALSE,-13,ORF
Republic,FALSE,-13,CVG
Delta,FALSE,7,BOS
Republic,FALSE,-23,DCA
Republic,FALSE,-31,BUF
Delta,FALSE,-26,ATL
Republic,FALSE,-26,BDL
Republic,FALSE,-27,BOS
Republic,FALSE,-35,MEM
Republic,FALSE,-22,DTW
Republic,FALSE,-33,ILM
Delta,FALSE,4,ORD
Republic,FALSE,-42,CLE
Republic,FALSE,-26,PIT
Republic,FALSE,-30,ROC
Republic,FALSE,-23,PWM
Delta,TRUE,138,IAH
Delta,FALSE,-14,ATL
Republic,FALSE,-24,RDU
Republic,FALSE,-25,RIC
Delta,FALSE,-8,BOS
Delta,FALSE,20,SYR
Delta,FALSE,-20,DTW
Delta,FALSE,-3,BOS
Republic,FALSE,-18,CLT
Delta,FALSE,-15,ATL
Republic,FALSE,-26,DCA
Delta,FALSE,-23,MSP
Delta,FALSE,-44,DFW
Republic,FALSE,-25,CMH
Republic,FALSE,-25,CMH
Republic,FALSE,-22,RDU
Republic,FALSE,-34,MSP
Delta,FALSE,-2,ORD
Republic,FALSE,-23,DTW
Republic,FALSE,-14,PIT
Delta,FALSE,-28,MIA
Delta,FALSE,-16,ATL
Delta,FALSE,-35,IAH
Delta,FALSE,-11,TPA
Delta,FALSE,-21,FLL
Delta,FALSE,-21,PBI
Delta,FALSE,-42,DEN
Delta,FALSE,-11,RSW
Republic,FALSE,25,BOS
Delta,FALSE,-9,MCO
Delta,FALSE,-16,ORD
Republic,FALSE,-15,ORF
Republic,FALSE,-21,DCA
Republic,FALSE,-29,OMA
Republic,FALSE,-32,CVG
Republic,FALSE,-22,BOS
Delta,FALSE,-33,MSP
Delta,FALSE,-15,ATL
Republic,FALSE,-19,BUF
Republic,FALSE,-25,BUF
Republic,FALSE,-28,HHH
Republic,FALSE,-27,GRR
Delta,FALSE,-25,ORD
Republic,FALSE,-26,CLE
Republic,FALSE,-29,GSO
Republic,FALSE,-38,PIT
Republic,FALSE,-41,SDF
Republic,FALSE,-2,ILM
Republic,FALSE,-43,IAH
Delta,FALSE,-8,BOS
Republic,FALSE,-41,IND
Republic,FALSE,-3,CMH
Republic,FALSE,-28,ACK
Republic,FALSE,-16,BTV
Republic,FALSE,-35,DCA
Delta,FALSE,-36,DFW
Republic,FALSE,-26,RIC
Delta,FALSE,-23,ATL
Republic,FALSE,-25,BDL
Republic,FALSE,-28,SDF
Republic,FALSE,-34,PVD
Republic,FALSE,-29,DCA
Republic,FALSE,-13,GSP
Republic,FALSE,-25,BOS
Republic,FALSE,-15,MVY
Republic,FALSE,-15,STL
Republic,FALSE,-50,OMA
Republic,FALSE,-30,XNA
Delta,FALSE,-23,SRQ
Delta,FALSE,-28,ATL
Republic,FALSE,-34,DCA
Republic,FALSE,-18,BNA
Republic,FALSE,-49,IND
Delta,FALSE,-36,MSY
Republic,FALSE,-23,CMH
Delta,FALSE,-33,MIA
Republic,FALSE,-39,PIT
Republic,FALSE,-16,AVL
Delta,FALSE,-29,PBI
Delta,FALSE,-16,FLL
Delta,FALSE,-29,ATL
Delta,FALSE,-36,TPA
Delta,FALSE,-21,MCO
Republic,FALSE,-28,SYR
Republic,FALSE,-24,BUF
Republic,FALSE,-29,ROA
Republic,FALSE,22,BOS
Delta,FALSE,-35,MSP
Republic,TRUE,35,PIT
Republic,FALSE,-8,CMH
Republic,FALSE,-16,BOS
Republic,FALSE,-24,CMH
Republic,FALSE,-31,MEM
Republic,FALSE,-25,DTW
Republic,FALSE,-30,DCA
Republic,FALSE,-3,DAY
Delta,FALSE,-21,ATL
Delta,FALSE,-23,DFW
Republic,FALSE,14,CHO
Republic,FALSE,1,PWM
Republic,FALSE,-32,OKC
Delta,FALSE,-25,ORD
Delta,TRUE,64,ORD
Republic,FALSE,-24,MSP
Republic,FALSE,-8,BOS
Delta,TRUE,39,IAH
Delta,FALSE,-12,DTW
Republic,FALSE,-22,CLT
Delta,FALSE,-23,ATL
Republic,FALSE,-15,IND
Republic,FALSE,-24,CAE
Republic,FALSE,5,SDF
Republic,FALSE,-18,JAX
Republic,FALSE,-34,DCA
Republic,FALSE,-25,BOS
Republic,FALSE,-22,ILM
Republic,FALSE,-32,PIT
Republic,FALSE,-17,BUF
Republic,FALSE,-24,IAH
Republic,FALSE,-32,CLE
Republic,FALSE,-19,CVG
Delta,FALSE,-7,ATL
Delta,FALSE,-6,TPA
Republic,FALSE,21,CMH
Delta,FALSE,-1,PBI
Delta,FALSE,-25,MCO
Delta,FALSE,-27,DFW
Republic,FALSE,-25,BOS
Republic,FALSE,-17,MVY
Delta,FALSE,-33,DTW
Republic,FALSE,-16,SYR
Republic,FALSE,-31,STL
Republic,FALSE,-31,STL
Delta,FALSE,-4,MIA
Republic,FALSE,-23,ORF
Delta,FALSE,-26,RSW
Delta,FALSE,-8,FLL
Delta,FALSE,-45,IAH
Delta,FALSE,-26,ATL
Delta,FALSE,7,MSP
Republic,FALSE,-25,DTW
Republic,FALSE,-13,TYS
Republic,FALSE,-20,CHO
Republic,FALSE,9,DCA
Republic,FALSE,-17,GSO
Republic,FALSE,25,BOS
Delta,FALSE,-14,CHS
Republic,FALSE,-25,BNA
Republic,FALSE,-4,GSP
Republic,FALSE,-18,RIC
Republic,FALSE,-39,IND
Republic,FALSE,-24,DSM
Republic,FALSE,1,PIT
Delta,FALSE,-28,ATL
Republic,FALSE,-33,RIC
Delta,FALSE,-3,ORD
Republic,FALSE,-30,LIT
Republic,FALSE,-1,DCA
Republic,TRUE,73,ACK
Republic,FALSE,-17,SDF
Delta,FALSE,-8,DTW
Republic,FALSE,-20,CMH
Republic,FALSE,23,BOS
Delta,FALSE,2,DEN
Republic,FALSE,-17,IND
Republic,FALSE,6,DCA
Republic,FALSE,-28,TUL
Republic,FALSE,12,MCI
Delta,FALSE,-19,MCO
Republic,FALSE,18,CMH
Republic,FALSE,-23,LIT
Republic,FALSE,-31,SDF
Republic,FALSE,-41,OMA
Republic,FALSE,-16,OKC
Delta,FALSE,-36,MSP
Delta,FALSE,-30,ATL
Republic,FALSE,-29,CLT
Republic,FALSE,9,BOS
Republic,FALSE,-35,XNA
Delta,FALSE,-27,DFW
Republic,FALSE,-28,IND
Republic,FALSE,-26,BOS
Republic,FALSE,-34,IND
Republic,FALSE,-20,PIT
Delta,TRUE,543,DTW
Delta,FALSE,-28,PBI
Republic,FALSE,-26,DTW
Delta,FALSE,13,ORD
Republic,FALSE,-19,CVG
Republic,FALSE,-15,DCA
Republic,FALSE,22,BHM
Republic,FALSE,-26,CMH
Republic,FALSE,-24,BNA
Republic,FALSE,-29,OMA
Delta,FALSE,-21,MSY
Republic,FALSE,-29,CMH
Delta,FALSE,11,MCO
Republic,FALSE,-9,ILM
Republic,FALSE,-40,MSN
Delta,FALSE,-21,FLL
Delta,FALSE,8,BOS
Delta,FALSE,-19,DTW
Delta,FALSE,13,MIA
Delta,TRUE,82,IAH
Republic,FALSE,-24,PIT
Delta,FALSE,-30,ORD
Republic,FALSE,-22,CLE
Republic,FALSE,-7,DCA
Delta,TRUE,49,TPA
Republic,FALSE,-18,BOS
Delta,FALSE,-2,ATL
Republic,FALSE,-28,BUF
Republic,FALSE,-37,MEM
Republic,FALSE,-22,ORF
Republic,FALSE,-16,GSO
Republic,FALSE,-33,PIT
Republic,FALSE,-28,RIC
Republic,FALSE,-20,ROC
Republic,FALSE,-14,PWM
Republic,FALSE,26,BDL
Delta,FALSE,-14,BOS
Republic,FALSE,-21,RDU
Delta,TRUE,33,ATL
Delta,TRUE,104,SYR
Delta,FALSE,-8,ATL
Delta,FALSE,-12,BOS
Republic,FALSE,-24,CLT
Republic,FALSE,-27,DCA
Delta,FALSE,-24,MSP
Delta,FALSE,-12,DTW
Delta,FALSE,-16,ORD
Delta,FALSE,-39,DFW
Republic,FALSE,-22,CMH
Republic,FALSE,-37,MSP
Republic,FALSE,-25,CMH
Republic,FALSE,-21,RDU
Republic,FALSE,-22,PIT
Delta,FALSE,-24,MIA
Republic,FALSE,-24,DTW
Republic,FALSE,-10,BOS
Delta,FALSE,-43,IAH
Delta,FALSE,-10,TPA
Delta,FALSE,3,ATL
Delta,FALSE,-18,FLL
Delta,FALSE,-27,RSW
Delta,FALSE,-22,PBI
Delta,FALSE,-39,DEN
Republic,FALSE,-31,OMA
Delta,FALSE,-18,MCO
Delta,FALSE,-13,ORD
Republic,FALSE,-25,DCA
Republic,FALSE,-22,ORF
Republic,FALSE,-32,BOS
Delta,FALSE,-33,MSP
Republic,FALSE,-26,BUF
Republic,FALSE,-47,HHH
Republic,FALSE,-23,BUF
Delta,FALSE,-23,ORD
Republic,FALSE,-19,GRR
Republic,FALSE,5,CVG
Republic,FALSE,-20,CLE
Republic,FALSE,-23,GSO
Republic,FALSE,-28,CMH
Republic,FALSE,-24,PIT
Republic,FALSE,-15,ILM
Republic,FALSE,-18,SDF
Republic,FALSE,-35,ORD
Republic,FALSE,2,IND
Republic,FALSE,-21,IAH
Delta,FALSE,26,BOS
Republic,FALSE,-22,BTV
Republic,FALSE,-14,ACK
Republic,FALSE,-32,DCA
Delta,FALSE,-38,DFW
Republic,FALSE,-23,RIC
Delta,FALSE,-34,ATL
Republic,FALSE,-40,STL
Republic,FALSE,-32,PVD
Republic,FALSE,-21,BDL
Republic,FALSE,-10,SDF
Republic,FALSE,-25,DCA
Republic,FALSE,-24,BOS
Delta,FALSE,-36,DTW
Republic,FALSE,-23,MVY
Republic,FALSE,5,GSP
Republic,FALSE,-35,BNA
Republic,FALSE,-44,OMA
Republic,FALSE,-26,XNA
Delta,FALSE,-14,ATL
Republic,FALSE,-39,IND
Republic,FALSE,-27,PIT
Republic,FALSE,-26,CMH
Republic,FALSE,-17,BOS
Delta,FALSE,-12,MSY
Delta,FALSE,-25,MIA
Republic,FALSE,16,DCA
Republic,FALSE,-28,PIT
Republic,FALSE,-9,AVL
Delta,FALSE,-40,ATL
Delta,FALSE,-39,TPA
Delta,FALSE,-9,MCO
Republic,FALSE,-14,CHO
Republic,FALSE,-26,SYR
Delta,TRUE,200,ATL
Delta,FALSE,-31,ORD
Republic,FALSE,-27,BUF
Republic,FALSE,-26,ROA
Delta,TRUE,67,FLL
Republic,FALSE,-26,CMH
Delta,FALSE,-51,IAH
Delta,FALSE,-33,MSP
Republic,FALSE,-17,BOS
Republic,FALSE,-32,DCA
Republic,FALSE,-29,MEM
Republic,FALSE,-26,DTW
Delta,FALSE,5,PBI
Republic,FALSE,-23,PWM
Republic,FALSE,-13,DAY
Republic,FALSE,3,CMH
Delta,FALSE,-32,ATL
Delta,TRUE,138,SRQ
Delta,FALSE,-21,DFW
Republic,FALSE,-12,OKC
Delta,FALSE,-12,ORD
Republic,FALSE,-10,MSP
Republic,FALSE,-31,SDF
Republic,FALSE,-26,IND
Delta,FALSE,-27,ATL
Republic,FALSE,-13,CLT
Republic,FALSE,-17,CAE
Republic,FALSE,-17,JAX
Republic,FALSE,-38,DCA
Republic,FALSE,-17,BOS
Republic,FALSE,24,BOS
Republic,FALSE,-22,ILM
Republic,FALSE,-23,CMH
Republic,FALSE,-23,PIT
Republic,FALSE,-28,IAH
Republic,FALSE,21,BUF
Delta,FALSE,-17,ATL
Republic,FALSE,-21,CVG
Delta,TRUE,88,DTW
Delta,FALSE,-39,DFW
Republic,FALSE,-18,BOS
Delta,FALSE,-18,PBI
Republic,FALSE,11,CLE
Delta,FALSE,-5,MCO
Republic,FALSE,-31,STL
Delta,TRUE,41,TPA
Delta,FALSE,-21,MSP
Delta,FALSE,-17,RSW
Delta,FALSE,-16,MIA
Republic,FALSE,-16,ORF
Republic,FALSE,-15,STL
Republic,FALSE,-20,DCA
Delta,TRUE,38,DTW
Delta,FALSE,-15,FLL
Delta,FALSE,-51,IAH
Delta,FALSE,6,ATL
Republic,FALSE,17,TYS
Republic,TRUE,67,SYR
Republic,FALSE,-20,CHO
Republic,FALSE,-39,BOS
Republic,FALSE,2,ACK
Republic,FALSE,-4,DTW
Republic,FALSE,-17,GSO
Republic,TRUE,66,MVY
Republic,FALSE,16,BNA
Republic,FALSE,4,GSP
Republic,FALSE,-1,RIC
Delta,FALSE,-1,CHS
Republic,FALSE,-1,PIT
Delta,FALSE,3,ORD
Republic,FALSE,-27,DCA
Republic,FALSE,-7,DSM
Republic,TRUE,152,BOS
Republic,FALSE,-22,RIC
Delta,TRUE,65,DEN
Delta,TRUE,55,DTW
Republic,TRUE,109,CMH
Republic,FALSE,-18,SDF
Republic,FALSE,-20,LIT
Delta,FALSE,2,ATL
Republic,FALSE,-12,CMH
Republic,TRUE,57,MCI
Republic,FALSE,-26,TUL
Republic,TRUE,77,IND
Republic,TRUE,68,BOS
Delta,FALSE,10,MCO
Republic,FALSE,30,LIT
Republic,TRUE,51,OMA
Republic,TRUE,52,CLT
