"","carrier","delayed30","delay","destination"
"32165","JetBlue",FALSE,-20,"MCO"
"32166","American",FALSE,-10,"TPA"
"32167","JetBlue",FALSE,-54,"SMF"
"32168","JetBlue",TRUE,87,"PBI"
"32169","JetBlue",FALSE,-43,"ABQ"
"32170","JetBlue",FALSE,-20,"BOS"
"32171","JetBlue",FALSE,-44,"SFO"
"32172","JetBlue",TRUE,57,"FLL"
"32173","JetBlue",FALSE,-31,"PHX"
"32174","JetBlue",FALSE,-32,"AUS"
"32175","JetBlue",FALSE,-29,"ORD"
"32176","American",TRUE,94,"SFO"
"32177","JetBlue",FALSE,-9,"LAX"
"32178","JetBlue",FALSE,-49,"PDX"
"32179","JetBlue",FALSE,23,"MCO"
"32180","American",TRUE,40,"BOS"
"32181","American",TRUE,64,"LAX"
"32182","JetBlue",FALSE,-22,"BUF"
"32183","JetBlue",FALSE,-13,"JAX"
"32184","JetBlue",FALSE,-51,"DEN"
"32185","JetBlue",FALSE,3,"MSY"
"32186","JetBlue",FALSE,-17,"TPA"
"32187","JetBlue",FALSE,-34,"LAS"
"32188","JetBlue",FALSE,-6,"BOS"
"32189","JetBlue",FALSE,-8,"RDU"
"32190","American",FALSE,-34,"LAX"
"32191","JetBlue",FALSE,-15,"ROC"
"32192","JetBlue",FALSE,-3,"PWM"
"32193","JetBlue",FALSE,-19,"BUF"
"32194","JetBlue",FALSE,-11,"SYR"
"32195","JetBlue",FALSE,-2,"BOS"
"32196","JetBlue",FALSE,6,"BTV"
"32197","JetBlue",FALSE,-8,"SJU"
"32198","JetBlue",FALSE,1,"BQN"
"32199","JetBlue",FALSE,3,"PSE"
"32200","JetBlue",FALSE,3,"SJU"
"32201","American",FALSE,-6,"MIA"
"32202","JetBlue",FALSE,-2,"SJU"
"32203","JetBlue",FALSE,-15,"FLL"
"32204","JetBlue",FALSE,17,"MCO"
"32205","JetBlue",FALSE,-22,"TPA"
"32206","JetBlue",FALSE,-19,"ORD"
"32207","JetBlue",FALSE,-4,"BUF"
"32208","American",FALSE,6,"SJU"
"32209","JetBlue",FALSE,-20,"MSY"
"32210","JetBlue",FALSE,-15,"RSW"
"32211","JetBlue",FALSE,-1,"BOS"
"32212","American",FALSE,-2,"MCO"
"32213","American",FALSE,5,"LAS"
"32214","JetBlue",FALSE,-12,"PBI"
"32215","JetBlue",FALSE,-7,"JAX"
"32216","JetBlue",FALSE,-45,"LAX"
"32217","American",FALSE,-22,"MIA"
"32218","American",FALSE,-34,"LAX"
"32219","JetBlue",FALSE,-16,"LAS"
"32220","American",FALSE,-18,"STT"
"32221","JetBlue",FALSE,-1,"SRQ"
"32222","American",FALSE,-63,"SFO"
"32223","JetBlue",FALSE,2,"RDU"
"32224","JetBlue",FALSE,-18,"FLL"
"32225","JetBlue",FALSE,9,"CHS"
"32226","JetBlue",FALSE,-22,"HOU"
"32227","JetBlue",FALSE,-17,"BUF"
"32228","JetBlue",FALSE,15,"MCO"
"32229","JetBlue",FALSE,-11,"SJU"
"32230","American",FALSE,-12,"BOS"
"32231","JetBlue",FALSE,-8,"CLT"
"32232","JetBlue",FALSE,-3,"MCO"
"32233","JetBlue",FALSE,-32,"SAN"
"32234","American",FALSE,-21,"SJU"
"32235","American",FALSE,-50,"LAX"
"32236","American",FALSE,-19,"MIA"
"32237","JetBlue",FALSE,-17,"PWM"
"32238","JetBlue",FALSE,-58,"SFO"
"32239","American",FALSE,-50,"SFO"
"32240","JetBlue",FALSE,-11,"MCO"
"32241","JetBlue",FALSE,-36,"AUS"
"32242","JetBlue",FALSE,-21,"FLL"
"32243","JetBlue",FALSE,-11,"BTV"
"32244","JetBlue",FALSE,-14,"LAX"
"32245","JetBlue",FALSE,-16,"ROC"
"32246","JetBlue",FALSE,-2,"SYR"
"32247","JetBlue",FALSE,-32,"LAS"
"32248","JetBlue",FALSE,-17,"TPA"
"32249","JetBlue",FALSE,-14,"BOS"
"32250","JetBlue",FALSE,-6,"PBI"
"32251","American",FALSE,-30,"LAX"
"32252","JetBlue",FALSE,-16,"BUF"
"32253","JetBlue",FALSE,0,"MCO"
"32254","JetBlue",FALSE,-17,"LAS"
"32255","JetBlue",FALSE,-2,"FLL"
"32256","American",FALSE,-20,"LAX"
"32257","JetBlue",FALSE,-11,"IAD"
"32258","JetBlue",FALSE,-9,"RSW"
"32259","JetBlue",FALSE,15,"BTV"
"32260","JetBlue",FALSE,0,"BUF"
"32261","American",FALSE,-13,"BOS"
"32262","JetBlue",FALSE,-8,"SYR"
"32263","JetBlue",FALSE,-5,"PWM"
"32264","JetBlue",FALSE,6,"BOS"
"32265","JetBlue",TRUE,34,"PBI"
"32266","JetBlue",FALSE,-22,"ROC"
"32267","American",FALSE,-42,"LAX"
"32268","JetBlue",FALSE,11,"MCO"
"32269","JetBlue",FALSE,-18,"BOS"
"32270","JetBlue",FALSE,-36,"LGB"
"32271","American",FALSE,-18,"MIA"
"32272","JetBlue",FALSE,-12,"CHS"
"32273","JetBlue",FALSE,-5,"FLL"
"32274","JetBlue",FALSE,-11,"BUF"
"32275","JetBlue",FALSE,-14,"JAX"
"32276","American",FALSE,-19,"SJU"
"32277","JetBlue",FALSE,-27,"HOU"
"32278","American",FALSE,-29,"MIA"
"32279","American",FALSE,-19,"MCO"
"32280","JetBlue",FALSE,-21,"MSY"
"32281","JetBlue",FALSE,-21,"TPA"
"32282","JetBlue",FALSE,13,"MCO"
"32283","JetBlue",FALSE,26,"SJU"
"32284","American",FALSE,-55,"SFO"
"32285","JetBlue",FALSE,-37,"RSW"
"32286","American",FALSE,-53,"LAX"
"32287","JetBlue",FALSE,-52,"ORD"
"32288","American",FALSE,-26,"BOS"
"32289","JetBlue",FALSE,-32,"BUF"
"32290","JetBlue",FALSE,-17,"BTV"
"32291","American",FALSE,-51,"DFW"
"32292","JetBlue",FALSE,-46,"LAX"
"32293","JetBlue",FALSE,-20,"FLL"
"32294","JetBlue",FALSE,-30,"BOS"
"32295","JetBlue",FALSE,-34,"SAN"
"32296","JetBlue",FALSE,-22,"PWM"
"32297","JetBlue",FALSE,-27,"SYR"
"32298","American",FALSE,-38,"LAS"
"32299","American",FALSE,-51,"LAX"
"32300","JetBlue",FALSE,-4,"SJU"
"32301","JetBlue",FALSE,-24,"CLT"
"32302","American",FALSE,-37,"AUS"
"32303","American",FALSE,-21,"IAH"
"32304","American",FALSE,-45,"ORD"
"32305","American",FALSE,-35,"SAN"
"32306","JetBlue",FALSE,-42,"SEA"
"32307","JetBlue",FALSE,-7,"RDU"
"32308","American",FALSE,-34,"MIA"
"32309","JetBlue",FALSE,-26,"ROC"
"32310","JetBlue",FALSE,-14,"BUR"
"32311","JetBlue",FALSE,-40,"SFO"
"32312","JetBlue",FALSE,-13,"IAD"
"32313","JetBlue",FALSE,-45,"LGB"
"32314","American",FALSE,-48,"SFO"
"32315","JetBlue",FALSE,-19,"PBI"
"32316","American",FALSE,-59,"SEA"
"32317","JetBlue",FALSE,-30,"BUF"
"32318","JetBlue",FALSE,-46,"SJC"
"32319","JetBlue",FALSE,-24,"LAS"
"32320","JetBlue",FALSE,-25,"FLL"
"32321","JetBlue",FALSE,-12,"TPA"
"32322","JetBlue",FALSE,-37,"SLC"
"32323","American",FALSE,-5,"TPA"
"32324","American",FALSE,-10,"LAX"
"32325","American",FALSE,-11,"BOS"
"32326","JetBlue",FALSE,25,"MCO"
"32327","JetBlue",FALSE,-34,"ABQ"
"32328","JetBlue",FALSE,-23,"BOS"
"32329","JetBlue",FALSE,-56,"SFO"
"32330","JetBlue",FALSE,-27,"PHX"
"32331","JetBlue",FALSE,-44,"AUS"
"32332","JetBlue",FALSE,-38,"LAX"
"32333","JetBlue",FALSE,-41,"ORD"
"32334","JetBlue",FALSE,-32,"MSY"
"32335","JetBlue",FALSE,-27,"BUF"
"32336","JetBlue",FALSE,-26,"JAX"
"32337","JetBlue",FALSE,-19,"DEN"
"32338","American",FALSE,-65,"LAX"
"32339","JetBlue",FALSE,-19,"RDU"
"32340","JetBlue",FALSE,-27,"BTV"
"32341","JetBlue",FALSE,-27,"ROC"
"32342","JetBlue",FALSE,-20,"SYR"
"32343","JetBlue",FALSE,-14,"PWM"
"32344","JetBlue",FALSE,-25,"BUF"
"32345","JetBlue",FALSE,-2,"BOS"
"32346","JetBlue",FALSE,13,"BQN"
"32347","JetBlue",FALSE,0,"PSE"
"32348","JetBlue",TRUE,77,"BTV"
"32349","JetBlue",FALSE,8,"PSE"
"32350","JetBlue",TRUE,70,"ROC"
"32351","JetBlue",TRUE,67,"BOS"
"32352","American",TRUE,120,"LAX"
"32353","JetBlue",TRUE,98,"BUF"
"32354","JetBlue",TRUE,147,"RDU"
"32355","JetBlue",TRUE,127,"SYR"
"32356","JetBlue",TRUE,203,"BUF"
"32357","American",FALSE,7,"MIA"
"32358","JetBlue",FALSE,8,"SJU"
"32359","JetBlue",FALSE,11,"FLL"
"32360","JetBlue",FALSE,25,"MCO"
"32361","JetBlue",FALSE,-5,"TPA"
"32362","JetBlue",FALSE,-5,"BUF"
"32363","JetBlue",FALSE,-5,"ORD"
"32364","American",FALSE,4,"SJU"
"32365","JetBlue",FALSE,0,"MSY"
"32366","JetBlue",FALSE,-2,"RSW"
"32367","JetBlue",FALSE,4,"BOS"
"32368","JetBlue",FALSE,8,"PBI"
"32369","JetBlue",FALSE,-47,"LAX"
"32370","JetBlue",FALSE,-3,"JAX"
"32371","American",FALSE,-13,"LAS"
"32372","American",TRUE,93,"MCO"
"32373","JetBlue",FALSE,-35,"LAS"
"32374","American",FALSE,12,"STT"
"32375","JetBlue",FALSE,1,"SRQ"
"32376","JetBlue",FALSE,13,"MCO"
"32377","JetBlue",FALSE,13,"RDU"
"32378","American",TRUE,37,"MIA"
"32379","JetBlue",FALSE,8,"CHS"
"32380","American",FALSE,-38,"SFO"
"32381","JetBlue",FALSE,20,"FLL"
"32382","JetBlue",FALSE,-13,"BUF"
"32383","JetBlue",TRUE,39,"HOU"
"32384","American",FALSE,8,"BOS"
"32385","JetBlue",FALSE,11,"SJU"
"32386","JetBlue",FALSE,15,"CLT"
"32387","JetBlue",FALSE,15,"SAN"
"32388","American",FALSE,-36,"LAX"
"32389","American",FALSE,15,"MIA"
"32390","JetBlue",FALSE,18,"PWM"
"32391","American",TRUE,41,"SJU"
"32392","JetBlue",FALSE,3,"SFO"
"32393","JetBlue",TRUE,46,"MCO"
"32394","JetBlue",TRUE,35,"AUS"
"32395","JetBlue",TRUE,42,"BTV"
"32396","JetBlue",TRUE,65,"SYR"
"32397","JetBlue",TRUE,46,"FLL"
"32398","American",FALSE,1,"SFO"
"32399","JetBlue",FALSE,-15,"LAX"
"32400","JetBlue",TRUE,50,"ROC"
"32401","JetBlue",FALSE,20,"LAS"
"32402","JetBlue",TRUE,50,"TPA"
"32403","JetBlue",TRUE,35,"BOS"
"32404","JetBlue",TRUE,47,"PBI"
"32405","American",FALSE,-8,"LAX"
"32406","JetBlue",FALSE,23,"BUF"
"32407","JetBlue",TRUE,42,"MCO"
"32408","JetBlue",FALSE,-10,"LAS"
"32409","JetBlue",FALSE,12,"FLL"
"32410","JetBlue",FALSE,25,"IAD"
"32411","American",FALSE,-28,"LAX"
"32412","JetBlue",FALSE,20,"RSW"
"32413","JetBlue",TRUE,85,"BTV"
"32414","American",TRUE,33,"BOS"
"32415","JetBlue",TRUE,39,"PWM"
"32416","JetBlue",TRUE,42,"BOS"
"32417","JetBlue",TRUE,117,"BUF"
"32418","American",FALSE,-11,"LAX"
"32419","JetBlue",TRUE,118,"SYR"
"32420","JetBlue",FALSE,-7,"MCO"
"32421","JetBlue",FALSE,12,"CHS"
"32422","JetBlue",TRUE,44,"BOS"
"32423","American",FALSE,12,"SJU"
"32424","JetBlue",TRUE,44,"LGB"
"32425","JetBlue",TRUE,38,"FLL"
"32426","American",TRUE,52,"MIA"
"32427","JetBlue",FALSE,23,"JAX"
"32428","JetBlue",FALSE,-29,"MSY"
"32429","American",FALSE,-1,"MIA"
"32430","JetBlue",TRUE,31,"TPA"
"32431","JetBlue",FALSE,30,"MCO"
"32432","JetBlue",TRUE,170,"PBI"
"32433","JetBlue",TRUE,77,"SJU"
"32434","JetBlue",TRUE,70,"BUF"
"32435","American",FALSE,-33,"SFO"
"32436","JetBlue",TRUE,73,"HOU"
"32437","JetBlue",FALSE,18,"RSW"
"32438","American",FALSE,3,"LAX"
"32439","American",TRUE,97,"MCO"
"32440","JetBlue",FALSE,22,"BTV"
"32441","American",FALSE,22,"BOS"
"32442","JetBlue",TRUE,179,"ROC"
"32443","JetBlue",FALSE,-17,"LAX"
"32444","JetBlue",FALSE,7,"FLL"
"32445","JetBlue",FALSE,16,"ORD"
"32446","JetBlue",FALSE,-20,"SAN"
"32447","JetBlue",FALSE,1,"SJU"
"32448","American",FALSE,-30,"SAN"
"32449","American",FALSE,-16,"AUS"
"32450","American",FALSE,-1,"LAX"
"32451","American",FALSE,4,"IAH"
"32452","JetBlue",FALSE,-10,"SFO"
"32453","JetBlue",FALSE,-23,"BUR"
"32454","American",FALSE,19,"DFW"
"32455","American",FALSE,-20,"MIA"
"32456","JetBlue",FALSE,-20,"SEA"
"32457","American",FALSE,-42,"SFO"
"32458","JetBlue",FALSE,7,"SJC"
"32459","American",TRUE,141,"LAS"
"32460","American",FALSE,28,"SEA"
"32461","JetBlue",TRUE,71,"LGB"
"32462","JetBlue",TRUE,105,"PWM"
"32463","JetBlue",TRUE,121,"BOS"
"32464","JetBlue",TRUE,33,"LAS"
"32465","JetBlue",TRUE,193,"SYR"
"32466","JetBlue",TRUE,138,"RDU"
"32467","American",TRUE,51,"LAX"
"32468","JetBlue",TRUE,51,"SLC"
"32469","JetBlue",TRUE,221,"ROC"
"32470","American",TRUE,234,"ORD"
"32471","JetBlue",TRUE,57,"FLL"
"32472","JetBlue",FALSE,29,"PHX"
"32473","JetBlue",TRUE,50,"LAX"
"32474","JetBlue",FALSE,5,"AUS"
"32475","American",TRUE,75,"BOS"
"32476","JetBlue",TRUE,231,"CLT"
"32477","American",TRUE,88,"TPA"
"32478","JetBlue",TRUE,182,"BUF"
"32479","JetBlue",TRUE,58,"SFO"
"32480","JetBlue",TRUE,229,"IAD"
"32481","JetBlue",TRUE,154,"TPA"
"32482","JetBlue",TRUE,43,"DEN"
"32483","JetBlue",FALSE,26,"JAX"
"32484","JetBlue",TRUE,94,"ABQ"
"32485","JetBlue",TRUE,87,"BOS"
"32486","JetBlue",TRUE,223,"PBI"
"32487","JetBlue",TRUE,97,"ORD"
"32488","JetBlue",TRUE,177,"MCO"
"32489","JetBlue",FALSE,7,"PWM"
"32490","JetBlue",TRUE,156,"MCO"
"32491","JetBlue",TRUE,152,"MSY"
"32492","JetBlue",FALSE,28,"SJU"
"32493","JetBlue",FALSE,28,"BQN"
"32494","JetBlue",FALSE,18,"BQN"
"32495","American",FALSE,-1,"MIA"
"32496","JetBlue",FALSE,12,"SJU"
"32497","JetBlue",FALSE,-14,"FLL"
"32498","JetBlue",FALSE,3,"MCO"
"32499","JetBlue",FALSE,-15,"TPA"
"32500","JetBlue",FALSE,6,"BUF"
"32501","JetBlue",FALSE,-9,"ORD"
"32502","American",FALSE,17,"SJU"
"32503","JetBlue",FALSE,-3,"RSW"
"32504","American",FALSE,15,"MCO"
"32505","JetBlue",FALSE,1,"BOS"
"32506","JetBlue",FALSE,-5,"PBI"
"32507","American",FALSE,-21,"LAS"
"32508","JetBlue",FALSE,-31,"LAX"
"32509","JetBlue",FALSE,6,"JAX"
"32510","JetBlue",TRUE,46,"MSY"
"32511","American",FALSE,-10,"MIA"
"32512","American",FALSE,-34,"LAX"
"32513","JetBlue",FALSE,-7,"SRQ"
"32514","American",FALSE,-1,"STT"
"32515","JetBlue",FALSE,-6,"MCO"
"32516","JetBlue",FALSE,13,"HOU"
"32517","JetBlue",FALSE,-3,"LAS"
"32518","JetBlue",FALSE,-1,"CHS"
"32519","JetBlue",FALSE,-6,"FLL"
"32520","American",FALSE,-28,"SFO"
"32521","JetBlue",TRUE,34,"RDU"
"32522","JetBlue",FALSE,2,"BUF"
"32523","American",FALSE,5,"BOS"
"32524","JetBlue",TRUE,34,"SJU"
"32525","JetBlue",FALSE,16,"CLT"
"32526","JetBlue",FALSE,25,"SAN"
"32527","American",FALSE,21,"SJU"
"32528","American",FALSE,6,"MIA"
"32529","American",FALSE,13,"LAX"
"32530","JetBlue",FALSE,14,"PWM"
"32531","JetBlue",FALSE,-16,"SFO"
"32532","JetBlue",FALSE,28,"MCO"
"32533","JetBlue",TRUE,37,"AUS"
"32534","JetBlue",FALSE,6,"ROC"
"32535","JetBlue",FALSE,1,"BTV"
"32536","JetBlue",FALSE,-4,"LAX"
"32537","JetBlue",FALSE,6,"FLL"
"32538","JetBlue",FALSE,-11,"LAS"
"32539","JetBlue",FALSE,15,"TPA"
"32540","JetBlue",TRUE,43,"SYR"
"32541","JetBlue",FALSE,-6,"PBI"
"32542","American",FALSE,25,"LAX"
"32543","JetBlue",FALSE,23,"BOS"
"32544","JetBlue",FALSE,-6,"BUF"
"32545","JetBlue",FALSE,-2,"LAS"
"32546","JetBlue",TRUE,33,"MCO"
"32547","JetBlue",FALSE,0,"FLL"
"32548","American",TRUE,144,"SFO"
"32549","JetBlue",FALSE,1,"RSW"
"32550","American",FALSE,-20,"LAX"
"32551","JetBlue",FALSE,24,"IAD"
"32552","American",FALSE,21,"BOS"
"32553","JetBlue",TRUE,50,"BTV"
"32554","JetBlue",FALSE,16,"BOS"
"32555","JetBlue",TRUE,51,"BUF"
"32556","JetBlue",TRUE,69,"PBI"
"32557","JetBlue",TRUE,56,"SYR"
"32558","American",FALSE,-34,"LAX"
"32559","JetBlue",TRUE,44,"PWM"
"32560","JetBlue",FALSE,-33,"LGB"
"32561","American",FALSE,-7,"MIA"
"32562","JetBlue",FALSE,-7,"MCO"
"32563","JetBlue",FALSE,1,"BOS"
"32564","American",FALSE,-25,"DFW"
"32565","JetBlue",FALSE,-21,"FLL"
"32566","JetBlue",FALSE,-5,"CHS"
"32567","American",FALSE,-18,"SJU"
"32568","JetBlue",TRUE,39,"ROC"
"32569","JetBlue",FALSE,1,"BUF"
"32570","JetBlue",FALSE,-22,"HOU"
"32571","American",FALSE,-15,"MCO"
"32572","American",FALSE,-16,"MIA"
"32573","JetBlue",FALSE,8,"SJU"
"32574","JetBlue",FALSE,-12,"MCO"
"32575","JetBlue",FALSE,-5,"MSY"
"32576","JetBlue",FALSE,19,"JAX"
"32577","JetBlue",FALSE,-26,"RSW"
"32578","American",FALSE,-50,"LAX"
"32579","JetBlue",FALSE,1,"BTV"
"32580","American",FALSE,13,"SFO"
"32581","JetBlue",FALSE,-27,"MCO"
"32582","JetBlue",FALSE,-31,"LAX"
"32583","JetBlue",FALSE,27,"BUF"
"32584","JetBlue",TRUE,90,"TPA"
"32585","American",FALSE,-15,"DFW"
"32586","JetBlue",FALSE,-17,"SAN"
"32587","American",FALSE,-11,"LAX"
"32588","JetBlue",FALSE,-9,"SYR"
"32589","JetBlue",FALSE,11,"SJU"
"32590","American",TRUE,92,"BOS"
"32591","JetBlue",FALSE,-34,"OAK"
"32592","American",FALSE,2,"AUS"
"32593","American",FALSE,-24,"SAN"
"32594","American",FALSE,-7,"IAH"
"32595","JetBlue",FALSE,-8,"RDU"
"32596","JetBlue",FALSE,-45,"SFO"
"32597","American",FALSE,-13,"ORD"
"32598","American",FALSE,-20,"MIA"
"32599","JetBlue",FALSE,6,"CLT"
"32600","JetBlue",TRUE,54,"PWM"
"32601","JetBlue",TRUE,112,"ORD"
"32602","JetBlue",FALSE,2,"BUR"
"32603","JetBlue",TRUE,40,"SEA"
"32604","JetBlue",FALSE,10,"IAD"
"32605","JetBlue",FALSE,-19,"LGB"
"32606","American",FALSE,12,"SFO"
"32607","JetBlue",FALSE,-20,"PBI"
"32608","JetBlue",TRUE,66,"FLL"
"32609","JetBlue",TRUE,81,"BOS"
"32610","American",FALSE,-18,"SEA"
"32611","American",TRUE,72,"LAS"
"32612","JetBlue",TRUE,71,"ROC"
"32613","JetBlue",FALSE,-20,"SJC"
"32614","JetBlue",FALSE,-12,"LAS"
"32615","JetBlue",FALSE,-12,"TPA"
"32616","JetBlue",FALSE,-36,"SMF"
"32617","American",FALSE,-18,"TPA"
"32618","JetBlue",FALSE,10,"FLL"
"32619","JetBlue",FALSE,8,"MCO"
"32620","American",FALSE,-1,"LAX"
"32621","JetBlue",TRUE,69,"BUF"
"32622","JetBlue",FALSE,26,"SLC"
"32623","JetBlue",FALSE,-19,"ABQ"
"32624","JetBlue",FALSE,-17,"PHX"
"32625","American",FALSE,29,"BOS"
"32626","JetBlue",FALSE,-24,"SFO"
"32627","JetBlue",FALSE,-37,"MSY"
"32628","JetBlue",FALSE,-2,"ORD"
"32629","JetBlue",FALSE,-10,"AUS"
"32630","JetBlue",FALSE,15,"BOS"
"32631","JetBlue",FALSE,-16,"PDX"
"32632","JetBlue",FALSE,-33,"JAX"
"32633","JetBlue",FALSE,3,"LAX"
"32634","JetBlue",FALSE,-8,"DEN"
"32635","JetBlue",TRUE,71,"MCO"
"32636","JetBlue",FALSE,20,"BUF"
"32637","JetBlue",FALSE,-13,"LAS"
"32638","JetBlue",FALSE,16,"TPA"
"32639","JetBlue",FALSE,-11,"RDU"
"32640","JetBlue",FALSE,-8,"BOS"
"32641","JetBlue",FALSE,7,"BTV"
"32642","JetBlue",FALSE,28,"PWM"
"32643","American",TRUE,53,"LAX"
"32644","JetBlue",FALSE,21,"SYR"
"32645","JetBlue",TRUE,34,"ROC"
"32646","JetBlue",TRUE,35,"BUF"
"32647","JetBlue",FALSE,3,"SJU"
"32648","JetBlue",FALSE,4,"PSE"
"32649","JetBlue",FALSE,-14,"BQN"
"32650","JetBlue",TRUE,112,"RDU"
"32651","JetBlue",FALSE,-6,"SJU"
"32652","JetBlue",FALSE,0,"PSE"
"32653","American",FALSE,-24,"MIA"
"32654","JetBlue",FALSE,-4,"SJU"
"32655","JetBlue",FALSE,-32,"FLL"
"32656","JetBlue",FALSE,-19,"MCO"
"32657","JetBlue",FALSE,-18,"TPA"
"32658","JetBlue",FALSE,-6,"ORD"
"32659","JetBlue",FALSE,-5,"BOS"
"32660","JetBlue",FALSE,-1,"RSW"
"32661","American",FALSE,28,"SJU"
"32662","JetBlue",FALSE,-4,"MSY"
"32663","American",FALSE,11,"MCO"
"32664","JetBlue",FALSE,-19,"PBI"
"32665","JetBlue",FALSE,-51,"LAX"
"32666","American",FALSE,4,"LAS"
"32667","JetBlue",FALSE,-12,"JAX"
"32668","American",FALSE,-33,"MIA"
"32669","American",FALSE,-33,"LAX"
"32670","JetBlue",TRUE,58,"BUF"
"32671","JetBlue",FALSE,-15,"LAS"
"32672","American",FALSE,22,"STT"
"32673","JetBlue",FALSE,-27,"MCO"
"32674","JetBlue",FALSE,-10,"SRQ"
"32675","JetBlue",FALSE,7,"HOU"
"32676","JetBlue",FALSE,-20,"FLL"
"32677","JetBlue",FALSE,-1,"RDU"
"32678","American",FALSE,-27,"SFO"
"32679","JetBlue",FALSE,-11,"CHS"
"32680","JetBlue",FALSE,-11,"BUF"
"32681","American",FALSE,-8,"BOS"
"32682","JetBlue",FALSE,-10,"SJU"
"32683","JetBlue",FALSE,-2,"CLT"
"32684","JetBlue",FALSE,-22,"SAN"
"32685","American",FALSE,30,"SJU"
"32686","JetBlue",FALSE,-31,"SFO"
"32687","American",FALSE,-35,"MIA"
"32688","JetBlue",FALSE,-16,"PWM"
"32689","American",FALSE,-27,"LAX"
"32690","JetBlue",FALSE,-26,"MCO"
"32691","JetBlue",FALSE,-21,"BTV"
"32692","JetBlue",FALSE,-13,"AUS"
"32693","JetBlue",FALSE,-19,"ROC"
"32694","JetBlue",FALSE,-21,"LAX"
"32695","JetBlue",FALSE,-22,"FLL"
"32696","JetBlue",FALSE,-10,"SYR"
"32697","American",FALSE,27,"SFO"
"32698","JetBlue",FALSE,-25,"LAS"
"32699","JetBlue",FALSE,-8,"TPA"
"32700","JetBlue",FALSE,3,"PBI"
"32701","JetBlue",FALSE,14,"BOS"
"32702","American",FALSE,-19,"LAX"
"32703","JetBlue",FALSE,-29,"MCO"
"32704","JetBlue",FALSE,-11,"LAS"
"32705","JetBlue",FALSE,12,"BUF"
"32706","JetBlue",FALSE,-19,"FLL"
"32707","JetBlue",FALSE,-13,"IAD"
"32708","JetBlue",FALSE,-20,"RSW"
"32709","American",FALSE,-31,"LAX"
"32710","JetBlue",FALSE,-2,"BTV"
"32711","JetBlue",FALSE,-2,"BUF"
"32712","JetBlue",FALSE,-20,"SYR"
"32713","American",FALSE,-8,"BOS"
"32714","JetBlue",FALSE,-24,"BOS"
"32715","JetBlue",FALSE,-15,"PWM"
"32716","JetBlue",TRUE,34,"PBI"
"32717","American",FALSE,-40,"LAX"
"32718","JetBlue",FALSE,-8,"MCO"
"32719","JetBlue",FALSE,-15,"LGB"
"32720","JetBlue",FALSE,-18,"BOS"
"32721","JetBlue",FALSE,-16,"CHS"
"32722","American",FALSE,-21,"MIA"
"32723","JetBlue",FALSE,-11,"BUF"
"32724","JetBlue",FALSE,-7,"FLL"
"32725","American",FALSE,-14,"SJU"
"32726","JetBlue",FALSE,-14,"JAX"
"32727","JetBlue",TRUE,68,"ROC"
"32728","American",FALSE,-18,"MCO"
"32729","JetBlue",FALSE,-1,"MSY"
"32730","JetBlue",FALSE,10,"SJU"
"32731","JetBlue",FALSE,9,"HOU"
"32732","American",FALSE,-32,"MIA"
"32733","JetBlue",FALSE,-11,"TPA"
"32734","JetBlue",FALSE,-1,"MCO"
"32735","JetBlue",FALSE,-14,"RSW"
"32736","American",FALSE,5,"LAX"
"32737","American",TRUE,43,"SFO"
"32738","JetBlue",FALSE,-20,"BTV"
"32739","JetBlue",FALSE,20,"BUF"
"32740","American",FALSE,-13,"BOS"
"32741","American",FALSE,-8,"DFW"
"32742","JetBlue",FALSE,7,"LAX"
"32743","JetBlue",FALSE,-15,"MCO"
"32744","JetBlue",FALSE,-10,"FLL"
"32745","JetBlue",FALSE,10,"SAN"
"32746","JetBlue",FALSE,-14,"BOS"
"32747","American",FALSE,-10,"LAS"
"32748","JetBlue",FALSE,-7,"PWM"
"32749","JetBlue",FALSE,13,"SJU"
"32750","JetBlue",FALSE,-19,"OAK"
"32751","JetBlue",FALSE,3,"CLT"
"32752","American",FALSE,0,"LAX"
"32753","American",TRUE,34,"IAH"
"32754","American",TRUE,56,"AUS"
"32755","JetBlue",TRUE,37,"SYR"
"32756","American",FALSE,12,"SAN"
"32757","JetBlue",FALSE,-1,"SFO"
"32758","JetBlue",FALSE,19,"RDU"
"32759","JetBlue",FALSE,3,"BUR"
"32760","JetBlue",TRUE,32,"SEA"
"32761","JetBlue",TRUE,54,"ROC"
"32762","JetBlue",FALSE,4,"LGB"
"32763","American",FALSE,30,"MIA"
"32764","JetBlue",FALSE,-18,"PBI"
"32765","American",FALSE,30,"SFO"
"32766","JetBlue",FALSE,-5,"SJC"
"32767","JetBlue",TRUE,37,"BUF"
"32768","American",TRUE,63,"ORD"
"32769","JetBlue",TRUE,76,"IAD"
"32770","JetBlue",FALSE,6,"LAS"
"32771","American",TRUE,42,"SEA"
"32772","JetBlue",TRUE,217,"ORD"
"32773","JetBlue",TRUE,43,"TPA"
"32774","JetBlue",TRUE,67,"SLC"
"32775","JetBlue",FALSE,8,"SMF"
"32776","JetBlue",TRUE,40,"MCO"
"32777","American",TRUE,53,"TPA"
"32778","American",FALSE,28,"LAX"
"32779","JetBlue",FALSE,13,"PHX"
"32780","JetBlue",FALSE,-1,"BOS"
"32781","American",TRUE,49,"BOS"
"32782","JetBlue",TRUE,134,"FLL"
"32783","JetBlue",TRUE,48,"MCO"
"32784","JetBlue",TRUE,54,"PDX"
